Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-07-08 00:00:00-04:00,293.80505635007563,295.3833001619314,292.02138833734847,295.271240234375,54638600,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,295.8876464178938,296.130461966706,290.13499837290584,293.59033203125,83354200,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,293.5249479299481,296.85887374233175,292.07745949573626,296.5880432128906,57550400,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,298.960020218058,301.36939399134485,293.35679623421123,294.01983642578125,102997500,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,292.5817004647939,298.61452615085386,291.3676798651455,297.830078125,93657000,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,301.089310622095,301.67765383012204,298.15694241049283,300.56634521484375,87196500,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,298.6425756564509,300.03403414297895,297.98885464293335,299.5764465332031,54622500,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,300.59430798709116,301.23868105543204,298.5958109926491,300.44488525390625,62774900,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,300.17408553790176,303.6294189107428,299.4176524670027,302.87298583984375,56308800,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,304.86214076348176,305.31038051767416,302.51811588410635,303.5173645019531,57292200,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,303.15316395956546,305.5625668171237,303.04110401260516,305.2450256347656,57792900,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,304.8808317471,305.59058274600727,300.2208251082735,301.6029357910156,75738000,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,299.72586974470505,300.6970749383659,298.1382778520449,299.6604919433594,73766600,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,300.3607913265292,302.02307977534684,299.55764782907295,301.84564208984375,48293000,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,301.1079015150372,302.23790550117377,299.63239845389603,299.9312438964844,57495000,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,300.81841364354995,304.18970155937103,300.78105083714854,303.6200256347656,48454200,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,300.61303245433163,302.9570574976411,298.50250363196176,302.53680419921875,61861700,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,304.3484035063364,305.03013926083787,300.08060829557604,304.9273986816406,84986800,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,306.60847337500553,307.8224940369102,306.05749301309646,307.0473937988281,53077900,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,306.17884093375534,308.2333679199219,306.17884093375534,308.2333679199219,41917900,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,309.55016463797307,310.4093383398934,309.2793341178766,310.1478271484375,42697700,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,309.5594993521016,312.3424160632494,309.23263887610466,312.22100830078125,43679400,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,311.24042820221075,312.7346270338488,310.32522464920777,312.44512939453125,57308300,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,312.9026536832612,313.5656937716189,310.94151989430094,313.3789367675781,44282100,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,314.574307165526,315.21868013870386,310.05437702722065,310.7921142578125,69601100,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,313.25759426724863,315.90978367238915,313.2295792858359,315.1253356933594,53774400,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,314.3502113628248,315.88177303303496,313.6217933366078,314.5556640625,41816100,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,314.16344488120717,315.10666340585936,313.4256790500593,314.56500244140625,47260400,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,315.59231552246996,315.9658581604364,314.5743997217338,315.5643005371094,35481000,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,315.9657933840449,316.67554420030814,314.350186894198,316.2459716796875,38733900,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,316.6288834508993,317.15184881912415,314.35958424598005,314.92926025390625,68054200,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,313.18290521636834,316.39542312431615,313.0521781210031,315.9098205566406,42207800,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,315.5735900568674,317.2545458668646,315.2280339686334,317.0304260253906,55106600,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,319.49586723208756,320.3176780797883,317.0024482049914,320.24298095703125,48588700,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,320.8126670534533,321.4476924214543,319.63598060726247,321.3636474609375,38463400,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,321.96124453514665,324.85622066174415,321.41026428848875,324.5854187011719,50790200,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,325.46328439999604,326.76134984379087,323.61421016768975,325.295166015625,58034100,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,326.3317645757139,327.52711787637884,325.12706344865074,327.3963623046875,48588900,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,327.18159113137835,328.0687511578837,325.9768900012294,326.2103576660156,66099200,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,327.0509024202444,329.3855795453986,326.14504655570556,329.2828674316406,54908700,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,331.2159356465646,335.0261155850886,330.05791659214856,334.0455627441406,69540000,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,332.3365684855864,332.8128516725017,319.9347664669842,322.54962158203125,148011100,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,323.24074641133944,324.8283098771837,312.7253507221623,319.9161682128906,139156300,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,314.443534610906,319.9814084506056,310.8668230613285,311.17498779296875,114465300,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,315.228117087481,319.81342671649116,314.3502761442786,317.32000732421875,91462300,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,319.21573910816505,319.8787794283248,310.8389164877385,311.8101501464844,90569500,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,313.6124324145643,314.6863779070083,309.1111692728931,311.96881103515625,84680200,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,315.1720555369324,317.8709559003101,312.11830819969606,316.0779113769531,65605700,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,318.5619647420056,319.4024426618689,316.087213117058,317.6748046875,52920900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,318.926269124153,320.37375765996126,316.133975675189,316.4141540527344,82096000,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,311.5018796561603,315.36811767700027,310.9695665664268,313.631103515625,91523300,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,314.4459010186344,314.55840951161593,307.50760068708763,310.0203857421875,105877900,1.339,0.0,0.0
2020-09-21 00:00:00-04:00,305.3792542283093,306.72002819366134,301.65694545758333,306.57000732421875,99450800,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,308.07024574053406,310.25486247331366,305.52930433849474,309.6922912597656,63612100,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,310.2549179417267,310.53621790557276,302.0039673797578,302.5102844238281,93112200,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,301.1787808263067,306.4106267464723,299.8473633825088,303.3165283203125,76681300,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,302.45386669418775,309.01712900117843,301.57254065171765,308.2201843261719,71069400,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,312.4301176024469,314.06154834358307,311.42686895915875,313.339599609375,64584600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,313.1333285540787,313.8834044276581,310.92994133179354,311.6331481933594,51304000,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,312.30819717481097,317.1837757137039,312.1113072847554,313.99591064453125,104081100,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,316.62125055524484,317.6057287621032,314.10846478619624,316.0118103027344,88698700,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,311.0049450109112,315.9836469643129,310.5267552211133,313.01141357421875,89431100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,315.09290768442173,318.7495774032879,315.046038675466,318.56207275390625,45713100,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,318.7026895108574,320.8216950795828,313.51771270827516,314.03338623046875,90128900,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,317.0244232790512,320.3154407808864,316.99629614713643,319.4997253417969,56999600,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,321.45926824445695,322.3968772936673,320.53101582851974,322.33123779296875,45242500,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,324.00013225749103,325.6784602161501,323.3719503121428,325.20965576171875,59528600,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,327.7787827749867,331.93238448607866,327.28185106478344,330.44158935546875,80388500,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,330.3008877482205,330.4790357421125,327.3099128363136,328.2850341796875,73255500,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,328.86638503127364,329.972756879164,325.4816299847043,326.2223205566406,57727900,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,322.2656064339518,326.3066992490572,321.7218057616366,325.81915283203125,60357700,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,327.1880751646604,328.86640352516724,325.44413591112414,325.6222839355469,89501900,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,326.8973080014819,327.5348751291602,319.7621186456631,320.6716003417969,68425600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,322.031233935768,325.2378698514806,321.26241617122287,321.95623779296875,60051900,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,321.90934437005393,324.10337501204015,321.03737470751855,321.3468017578125,63575000,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,321.56238684907237,323.70013430577444,319.3965122658435,323.10943603515625,55399300,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,324.3471175795605,324.4033718379472,321.72182347631536,324.20648193359375,49143900,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,320.78418856411594,321.58116197860556,314.6803444978062,318.21514892578125,91473000,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,318.56209014801703,318.8996157034688,316.9025036596991,317.1181640625,65994100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,311.3799531348689,317.14624273460515,305.7824262870729,306.27935791015625,127094300,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,306.5137455675911,312.5988185025003,304.80729040972653,309.3922119140625,90597700,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,307.79830072339996,309.1203329301285,302.4726881358898,306.1668701171875,120287300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,309.5985412597656,311.6237517685038,306.82319767723226,309.5985412597656,86068300,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,312.8707566244415,317.14625147272767,309.68289167455185,315.06475830078125,93294200,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,319.59344788564414,326.2317368314665,318.4026945408722,322.10626220703125,126959700,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,327.4505441159375,330.21650199405093,327.0942481328796,328.3881530761719,82039700,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,328.0975110155016,329.57894926140807,325.9597636367029,328.31317138671875,74973000,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,341.26156418749326,341.64598732836964,331.96985514693273,332.43865966796875,172304200,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,331.4354696426757,333.0200314926261,328.6414125166696,331.951171875,85552000,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,334.16384995628147,335.2514798562035,332.90745729953267,334.4170227050781,58649000,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,333.3949802115646,334.4638681566387,329.34453126518764,331.1728515625,67546200,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,333.1043628177096,336.50788830791896,332.57930402945476,335.7578125,62892200,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,338.45814903082425,340.1458339943813,337.1548586249361,339.9489440917969,74541100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,337.5111347843208,339.33948389843175,335.9828274369407,338.1205749511719,66111000,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,338.3924338639038,338.94561968508856,334.0137876807749,334.0513000488281,70591300,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,333.413782816786,335.832801567942,332.0542382532911,335.457763671875,59940900,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,335.1952382596468,335.40151339696433,333.08561787899174,333.1606140136719,70417300,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,334.98895208611134,336.4328779997635,332.7293108969822,335.15771484375,63230600,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,337.73613730101016,341.1115354979063,336.8735530256435,340.558349609375,62415900,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,340.4740331811833,340.5021603126249,338.92698372477264,340.0333557128906,45330900,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,341.1397547502177,341.4585384696862,339.9583579088737,340.9803771972656,28514100,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,340.19277406463,340.4646887768936,336.76114916283274,339.4708251953125,83872700,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,342.7616869199267,344.7400279325593,342.16160349908597,343.18359375,74231400,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,342.0584879240816,344.0649561036975,341.47717498058125,343.90557861328125,45927000,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,343.8025349176668,345.21833396736116,342.69616292786316,343.8119201660156,62882000,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,344.40253913390853,346.7746887207031,344.3087725127256,346.7746887207031,50749900,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,345.99643326227147,346.5590043368273,344.7775531120284,346.06207275390625,48944300,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,344.77758404394865,347.64666530667586,344.7307150391781,347.0747375488281,42458900,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,347.7404159952117,347.8997934949734,343.11801068524846,343.96185302734375,74098300,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,342.57420209172693,344.9088393885953,341.69284732633156,343.849365234375,57735400,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,342.1335505091979,343.8587477975953,340.5958864838353,343.4461975097656,57698600,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,345.64026419857913,346.7278656748361,341.73042130144194,341.9085693359375,69216200,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,344.4775786002746,346.53094482421875,343.0899354409927,346.53094482421875,63865300,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,346.7465686747659,348.00296130631165,345.8558286756765,347.0747375488281,58420500,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,348.7343536970714,349.22190016000127,347.8998678091151,349.015625,64119500,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,349.30749164191985,349.4769737830207,345.5881373775512,347.62200927734375,136542300,1.58,0.0,0.0
2020-12-21 00:00:00-05:00,343.65780303088206,356.3600536031145,340.88948021930906,346.3790283203125,96386700,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,346.7086468172202,346.82163491007543,344.6559531689443,345.7952880859375,47949000,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,346.7746112282764,348.0363596551786,345.77651129750996,346.1060791015625,46201400,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,346.586163849532,347.4807006308208,345.99297648120097,347.45245361328125,26457900,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,350.0325266367698,350.83289730413503,349.40166685034325,350.43743896484375,39000400,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,351.9816083870264,352.16051576072005,349.17561318403733,349.7688293457031,53680500,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,350.5975426706162,351.3131723608308,349.8725164614207,350.2679748535156,49455300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,350.070199000767,352.78202827011904,349.5523273111529,352.0475769042969,78520700,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,353.3940814385964,353.52592004773123,343.516645486206,347.25482177734375,110210800,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,346.6050251422412,350.7480840116502,346.55792762119466,349.6463928222656,66426200,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,348.12102357077157,354.96651516984235,347.5654796747543,351.7367858886719,107997700,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,354.1379511228153,357.71604170897524,353.9590437199544,356.9627685546875,68766800,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,358.36581545313516,359.2132550856002,355.07961978772175,358.9967041015625,71677200,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,355.7857148268843,358.3562799634416,355.66330148980535,356.57666015625,51034700,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,356.76499435991997,357.67832429486367,354.3827043735566,356.6519775390625,52547700,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,356.5766851991233,358.6199535929383,355.7857398142084,357.6124572753906,45303600,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,358.3657936644277,358.87426890720496,356.0212041188679,356.36016845703125,49989100,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,354.7216884229659,355.5314555044502,351.8780496501976,353.7612609863281,107160000,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,356.2471059893938,357.08514887638177,354.74995633725547,356.53900146484375,51233300,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,358.85533105421615,362.320461835615,358.45987275594507,361.4730224609375,61836100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,362.03795268561555,362.47111198078824,360.87037085720533,361.80255126953125,47840100,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,359.92881743908043,361.69904094267855,359.5427556123997,360.52203369140625,52860500,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,361.26592082795503,362.3016642507775,356.3601337723814,361.9438781738281,70402000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,362.9043030830211,363.3186119432897,361.1435047946442,361.37890625,42665300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,358.017358255943,358.11152458300415,350.2867826875505,352.546630859375,123351100,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,354.3827250744922,359.6274759807228,353.94019795959974,355.5785827636719,94198100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,353.69540922297756,354.67468735068275,346.76517524037695,348.4600830078125,126765100,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,351.8968451778579,355.3054528443907,348.7518859293022,354.2602844238281,75817600,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,357.48060818772285,360.8421475266233,354.3450737632576,359.2696533203125,64450700,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,360.10769847467833,361.29413089246486,358.2621592857533,359.5521545410156,52427100,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,360.59730568019086,363.6857711826962,359.6651252458616,363.6387023925781,47142600,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,365.531413745119,365.7856369876739,363.59170793309886,365.07000732421875,48669800,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,366.5388712275353,367.75355072833014,365.67261000279586,367.70648193359375,38365200,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,366.85899793867844,368.06428086991536,366.4447178504741,367.4616394042969,35551100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,369.2224278915209,369.3730882539895,364.87221409152033,367.3015441894531,59154400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,368.3937947308872,368.8175287784321,365.4371678567553,367.8947448730469,42913300,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,367.08497876675017,369.95686458614784,367.0096342207289,369.7120666503906,50593300,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,370.9550063042377,371.1527642082903,368.6669111475841,369.3919372558594,50972400,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,367.6217505052759,369.73093831008623,366.59537489203046,369.4767150878906,52290600,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,366.8401862110797,368.65747843938317,365.09820980027706,367.9042053222656,59712800,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,369.1754005191411,369.467296024321,366.8025354634472,367.2545166015625,83241000,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,364.4579040043156,366.8684123243339,364.15658328043185,364.4296569824219,67414200,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,362.19809635085926,366.23759334432503,357.9985424606935,364.87225341796875,107284100,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,363.770485409771,369.32598153906656,362.77238575448916,368.892822265625,72433900,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,367.61227939173733,368.99644089985026,358.5446120360921,360.00408935546875,146670500,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,361.90622745881217,363.0643843060205,356.14360404329136,358.1492004394531,152701600,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,363.0737518253175,368.0925264835865,358.3469013815146,366.83074951171875,105348800,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,367.05672714988157,367.2921285660822,363.45978661380974,363.96826171875,79595300,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,363.262090362115,364.2413396525993,359.0436862570504,359.14727783203125,119940200,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,358.95895918844116,361.5766221262885,350.16436458811205,354.7029113769531,183433000,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,358.24330764436576,362.29222952077686,350.87997268186695,361.22821044921875,152039600,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,362.19810249544065,365.04174176101367,359.1473087975723,359.4297790527344,123149200,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,363.31862732166235,367.1415448196132,362.8101521106231,364.5615539550781,113633600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,366.9343410850183,368.5444788455436,365.5031107129432,366.83074951171875,109899400,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,369.3260034650149,372.5462787747761,368.8645971450888,370.5500793457031,86245000,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,369.1754079131189,371.1904294645744,368.35621543149523,371.0491943359375,64653600,0.0,0.0,0.0
